order_id,order_date,customer_id,shipping_method_id,dest_address_id
5368,2025-08-20 09:54:34,628,2,375
5369,2024-02-25 22:22:28,923,3,375
5370,2022-11-12 07:44:03,957,3,375
5371,2023-09-20 01:22:51,1383,2,375
5372,2024-07-19 12:26:02,1389,1,375
5373,2023-08-29 15:37:17,1834,1,375
5374,2023-04-08 00:42:15,869,1,376
5375,2023-10-20 00:35:36,1186,3,376
5376,2025-06-28 12:44:15,267,3,377
5377,2022-10-30 04:28:32,314,4,377
5378,2022-12-27 02:12:08,522,4,377
5379,2022-12-23 09:22:04,369,2,378
5380,2024-05-09 21:58:25,580,1,378
5381,2023-08-29 04:59:21,810,2,378
5382,2024-12-25 00:50:05,1255,4,378
5383,2023-06-14 02:45:46,709,1,379
5384,2024-05-16 04:47:02,961,4,379
5385,2025-09-22 01:49:49,1490,2,379
5386,2025-02-13 23:31:37,17,4,380
5387,2025-06-27 06:20:39,271,2,380
5388,2022-11-08 12:35:57,724,1,380
5389,2023-07-03 22:05:22,1053,2,380
5390,2023-07-30 02:06:33,1377,2,381
5391,2025-01-30 17:04:35,1070,3,382
5392,2023-02-07 01:16:11,70,2,383
5393,2022-11-08 22:14:32,1326,4,383
5394,2024-01-03 10:58:51,1232,2,384
5395,2024-02-13 16:15:30,1447,4,385
5396,2024-11-23 01:53:02,1663,3,385
5397,2023-08-19 17:16:20,164,1,386
5398,2025-08-17 07:01:13,199,1,386
5399,2023-12-06 09:44:33,512,3,386
5400,2024-09-11 09:43:40,838,4,386
5401,2024-07-22 08:57:05,1643,2,386
5402,2023-12-30 18:19:44,510,4,387
5403,2023-08-09 11:29:35,1993,4,387
5404,2024-03-10 13:12:36,12,4,388
5405,2023-11-13 11:21:24,704,3,388
5406,2024-06-10 08:41:34,1855,1,388
5407,2023-04-12 22:45:15,300,2,389
5408,2023-01-05 01:53:56,487,1,390
5409,2025-05-19 07:05:47,788,1,390
5410,2024-10-31 05:32:49,914,1,391
5411,2023-02-01 01:19:34,129,1,392
5412,2024-10-18 07:04:43,664,3,392
5413,2025-01-29 10:21:52,1277,2,392
5414,2024-01-12 21:01:12,1391,1,392
5415,2025-07-29 01:54:20,173,4,393
5416,2025-04-28 22:49:50,1133,1,393
5417,2024-09-10 16:26:10,1569,2,393
5418,2023-12-15 18:36:56,1705,1,393
5419,2024-07-31 21:34:17,116,4,394
5420,2025-03-01 10:07:19,414,2,394
5421,2024-07-30 05:58:48,666,4,394
5422,2023-03-11 06:19:35,1775,4,394
5423,2023-01-30 02:10:59,204,4,395
5424,2024-06-27 16:20:41,804,3,395
5425,2025-04-07 10:42:30,863,4,395
5426,2024-05-07 16:09:30,867,1,395
5427,2023-12-05 02:26:06,373,1,396
5428,2024-02-19 04:38:47,688,3,396
5429,2022-11-28 02:10:10,758,2,396
5430,2024-09-14 07:12:31,1495,1,396
5431,2024-11-29 05:14:27,1792,2,396
5432,2024-09-06 18:30:08,249,1,397
5433,2024-06-20 00:10:41,392,4,398
5434,2025-06-04 12:40:05,955,4,398
5435,2024-07-24 06:53:43,1081,1,398
5436,2023-07-15 00:48:06,1213,1,398
5437,2023-10-10 08:58:47,1241,4,398
5438,2025-07-28 03:12:06,81,4,399
5439,2024-08-09 11:49:14,821,1,399
5440,2023-01-21 11:34:48,931,4,399
5441,2023-04-16 01:26:21,1999,2,399
5442,2023-08-25 02:55:36,140,2,400
5443,2025-05-20 02:27:28,441,4,400
5444,2025-02-25 04:09:53,729,2,400
5445,2023-02-25 16:48:42,842,3,400
5446,2023-03-14 01:44:39,1952,4,400
5447,2024-01-23 09:38:25,302,2,401
5448,2025-01-26 07:16:19,821,1,401
5449,2024-07-01 11:12:32,1648,1,401
5450,2025-07-13 11:19:26,1028,1,402
5451,2023-04-23 02:04:40,989,3,403
5452,2025-09-20 17:21:54,1107,3,403
5453,2025-08-24 07:02:18,1457,2,403
5454,2023-06-25 09:15:01,1694,3,403
5455,2024-12-26 00:12:50,1714,1,403
5456,2025-02-05 00:36:48,1824,3,403
5457,2025-09-05 17:31:53,306,3,404
5458,2023-09-28 23:22:45,457,4,404
5459,2023-08-28 06:13:36,504,2,404
5460,2024-06-15 11:42:02,1036,2,404
5461,2025-06-13 06:04:24,239,3,405
5462,2025-02-15 17:53:25,837,4,405
5463,2025-01-24 05:03:42,1285,2,405
5464,2023-10-16 14:57:51,1312,3,405
5465,2024-02-10 06:33:59,616,2,406
5466,2023-08-30 21:53:14,2000,3,407
5467,2024-04-13 04:33:59,1450,2,408
5468,2025-02-01 17:34:50,1615,1,408
5469,2022-11-04 12:44:06,606,3,409
5470,2023-11-19 19:32:41,799,3,409
5471,2024-11-26 00:32:14,828,3,409
5472,2022-11-26 10:06:36,1380,1,409
5473,2023-09-11 03:03:39,1460,1,409
5474,2023-09-26 22:58:00,1897,4,409
5475,2023-06-11 08:37:23,538,1,410
5476,2023-06-14 12:56:30,1244,4,410
5477,2023-04-09 08:05:24,1434,3,410
5478,2025-09-28 21:02:14,89,4,411
5479,2023-05-30 22:41:59,173,1,411
5480,2025-10-13 09:45:59,1251,4,411
5481,2022-11-23 13:04:02,1611,2,411
5482,2024-08-14 00:11:08,1709,3,411
5483,2023-05-25 13:43:29,165,1,413
5484,2023-08-21 02:54:08,233,4,413
5485,2024-03-14 11:25:25,351,4,414
5486,2023-10-14 06:43:53,1259,4,414
5487,2025-10-09 08:53:27,113,3,415
5488,2025-04-27 20:08:45,213,4,415
5489,2022-11-08 22:33:36,752,1,415
5490,2025-01-05 15:07:47,1112,3,415
5491,2025-04-13 20:13:48,1775,1,415
5492,2022-12-13 16:00:18,2000,2,415
5493,2024-03-02 09:49:37,928,2,416
5494,2023-05-02 02:28:24,1348,2,416
5495,2023-06-22 14:21:24,1572,1,416
5496,2024-09-05 18:19:17,412,2,417
5497,2025-05-17 10:41:54,826,2,417
5498,2024-09-13 22:10:58,848,4,417
5499,2023-09-01 20:59:25,981,2,417
5500,2025-01-15 14:58:19,1930,2,417
5501,2024-06-25 07:21:40,206,4,418
5502,2025-06-22 12:54:58,267,4,418
5503,2025-05-14 18:57:36,280,1,418
5504,2023-06-03 11:47:53,486,4,418
5505,2023-05-08 13:19:42,761,3,418
5506,2024-07-15 10:51:42,775,2,418
5507,2023-10-06 22:13:08,1027,1,418
5508,2025-05-10 20:12:34,1047,1,418
5509,2023-08-13 23:48:41,1021,3,419
5510,2024-03-02 14:20:04,1326,1,419
5511,2023-05-05 17:51:15,1501,4,419
5512,2023-08-29 02:01:34,1783,1,419
5513,2025-02-07 05:36:43,1921,4,419
5514,2025-10-02 00:11:46,754,2,420
5515,2025-01-20 09:01:20,770,2,420
5516,2023-12-18 09:27:34,1439,3,421
5517,2024-06-21 10:20:01,1466,2,421
5518,2022-12-29 23:00:35,1475,4,421
5519,2023-04-29 15:59:14,1639,2,421
5520,2024-11-28 08:28:22,308,2,422
5521,2025-01-21 00:54:02,705,4,422
5522,2025-07-31 20:39:34,1255,2,422
5523,2025-03-30 08:13:50,1806,2,422
5524,2023-02-01 02:15:02,277,1,423
5525,2024-02-06 00:29:10,1344,3,423
5526,2023-10-16 20:47:07,1609,2,423
5527,2023-10-31 14:21:05,1680,2,423
5528,2024-05-12 21:24:34,1811,3,423
5529,2025-02-10 21:25:28,509,3,424
5530,2025-08-02 06:10:59,592,3,424
5531,2024-10-20 04:27:51,636,3,424
5532,2023-08-30 12:58:34,1010,4,424
5533,2024-01-10 22:10:15,1062,1,424
5534,2023-03-31 00:15:54,1185,4,424
5535,2023-01-27 05:18:12,1912,4,424
5536,2023-11-08 10:10:47,1291,3,425
5537,2025-03-31 09:29:31,1844,1,425
5538,2023-09-17 00:31:57,265,2,426
5539,2023-12-09 04:29:29,750,1,426
5540,2024-02-09 16:20:53,1857,3,426
5541,2025-04-23 13:59:34,453,1,427
5542,2025-08-13 06:32:07,684,4,427
5543,2023-08-11 06:02:28,1859,3,427
5544,2024-09-11 15:46:04,737,3,428
5545,2024-06-16 13:01:08,1324,1,428
5546,2025-02-14 17:15:15,479,4,429
5547,2024-12-06 02:27:50,782,1,429
5548,2024-04-04 19:19:40,1138,2,429
5549,2025-03-25 16:51:19,1603,4,429
5550,2025-10-02 10:06:26,985,2,430
5551,2023-12-07 00:08:33,1319,1,430
5552,2023-08-04 15:32:57,1956,2,430
5553,2024-07-10 13:57:18,445,1,431
5554,2024-05-03 13:00:22,1108,4,431
5555,2024-05-22 09:19:27,1166,2,431
5556,2024-01-18 19:54:24,1302,3,431
5557,2023-02-06 14:06:59,1625,2,431
5558,2023-02-24 00:51:21,1827,2,431
5559,2023-08-05 17:00:55,1602,2,432
5560,2025-08-18 11:23:38,1620,3,432
5561,2024-05-02 23:08:51,1972,4,432
5562,2023-05-27 09:03:51,19,2,433
5563,2023-04-09 19:41:34,24,4,433
5564,2023-03-21 12:23:25,472,3,433
5565,2023-05-21 17:59:01,1119,1,433
5566,2024-01-18 21:58:43,1840,4,433
5567,2023-02-22 23:32:38,76,3,434
5568,2023-12-31 17:19:47,1111,1,434
5569,2024-05-12 05:10:36,1231,1,434
5570,2023-07-28 22:11:36,1542,1,434
5571,2023-04-19 22:53:18,933,1,435
5572,2025-03-15 02:56:27,1731,3,435
5573,2024-11-08 01:41:02,20,4,436
5574,2025-02-05 13:19:50,292,3,436
5575,2023-11-22 05:55:40,663,1,436
5576,2025-09-17 00:27:30,845,3,436
5577,2023-03-14 11:09:39,1638,3,436
5578,2025-01-15 23:44:12,1674,3,436
5579,2025-09-22 22:21:05,1697,2,436
5580,2025-02-17 02:50:58,388,3,437
5581,2025-08-18 04:46:53,551,1,437
5582,2025-06-24 01:00:29,145,2,438
5583,2024-02-13 07:55:16,1229,3,438
5584,2023-08-16 05:13:55,1487,3,439
5585,2023-06-11 11:55:27,1915,1,439
5586,2024-06-26 19:16:22,406,3,440
5587,2024-12-15 02:40:09,785,2,440
5588,2024-06-21 05:03:55,882,2,440
5589,2023-01-15 08:01:06,992,2,440
5590,2024-03-07 18:34:03,1176,4,440
5591,2025-10-21 00:25:19,1394,1,440
5592,2025-05-04 16:42:52,1922,1,440
5593,2022-12-04 09:34:51,852,3,441
5594,2023-03-04 15:24:29,989,3,441
5595,2025-08-15 22:19:51,1206,1,441
6143,2025-01-01 05:24:55,1680,1,1
6144,2024-02-16 05:42:55,117,3,2
6145,2025-01-21 19:39:36,1903,2,2
6146,2023-09-05 17:54:15,1990,1,2
6147,2025-01-15 03:02:31,739,1,3
6148,2024-05-12 00:27:45,1876,2,3
6149,2023-03-08 13:13:00,912,3,4
6150,2024-11-21 14:45:32,792,4,5
6151,2022-12-29 01:16:26,700,2,6
6152,2025-07-01 19:10:33,1930,2,6
6153,2024-04-09 00:40:52,33,2,7
6154,2023-05-01 16:09:37,1942,3,7
6155,2025-07-09 20:43:17,1721,2,8
6156,2024-08-22 16:04:11,346,4,9
6157,2024-03-11 06:38:06,916,4,9
6158,2023-07-22 13:14:27,1806,1,9
6159,2024-06-29 07:39:49,123,4,10
6160,2024-01-28 10:14:37,917,3,10
6161,2025-08-30 13:27:44,1562,3,10
6162,2023-08-20 03:23:44,1064,4,11
6163,2024-09-24 23:09:34,1160,1,11
6164,2024-12-06 09:16:21,1468,1,11
6165,2024-10-16 23:32:49,585,4,12
6166,2023-05-21 11:44:27,1055,1,12
6167,2024-11-04 18:57:33,1579,1,12
6168,2023-04-17 22:21:44,51,3,13
6169,2025-08-19 22:03:14,448,1,13
6170,2024-02-13 09:33:59,1445,2,13
6171,2025-03-22 15:04:43,461,4,14
6172,2023-11-11 16:12:06,1401,3,14
6173,2024-01-19 11:55:32,1015,4,15
6174,2024-11-19 16:34:30,1575,1,15
6175,2024-01-28 23:23:54,547,3,16
6176,2025-02-26 15:11:54,831,2,16
6177,2022-12-29 13:59:13,1051,3,16
6178,2023-02-19 16:46:10,1347,1,16
6179,2024-04-30 08:32:29,91,4,17
6180,2024-09-20 19:10:03,615,3,17
6181,2024-06-12 07:06:53,831,3,17
6182,2024-09-04 18:28:25,1335,3,17
6183,2025-07-21 06:46:11,456,2,18
6184,2025-02-06 18:10:08,1026,3,18
6185,2023-08-30 04:04:59,1183,3,18
6186,2024-04-21 17:51:46,123,4,19
6187,2025-07-20 22:26:55,493,3,19
6188,2025-06-09 09:33:50,978,3,19
6189,2024-01-20 11:28:52,1011,1,19
6190,2025-09-27 19:52:17,178,3,20
6191,2025-04-19 18:01:48,1165,4,20
6192,2025-09-19 03:31:54,1171,2,20
6193,2025-08-15 08:38:01,1343,1,20
6194,2023-01-20 20:03:23,1529,3,20
6195,2023-02-09 23:10:34,1634,4,20
6196,2023-04-11 03:38:21,1653,3,20
6197,2022-11-29 12:21:57,579,2,21
6198,2023-07-10 17:59:59,1625,4,21
6199,2023-05-31 22:30:20,174,3,22
6200,2024-11-01 09:24:44,336,4,22
6201,2022-11-10 08:05:15,459,4,22
6202,2023-06-19 04:45:27,1793,1,22
6203,2025-10-06 01:24:34,236,4,23
6204,2025-01-13 15:46:04,1425,3,23
6205,2023-07-07 06:42:27,128,3,24
6206,2025-02-03 17:20:16,485,1,24
6207,2023-11-15 12:51:08,548,1,24
6208,2025-05-28 23:57:24,1444,3,24
6209,2023-08-02 11:18:37,1503,4,24
6210,2023-02-14 07:05:17,195,1,25
6211,2024-09-21 16:41:09,641,4,25
6212,2023-05-15 21:02:24,1357,3,25
6213,2025-03-05 17:23:38,1719,4,25
6214,2023-09-23 04:55:46,227,4,26
6215,2024-11-21 16:55:06,985,4,26
6216,2024-02-05 20:53:14,468,1,27
6217,2025-07-08 12:23:43,558,1,27
6218,2023-08-31 07:19:48,1278,3,27
6219,2023-08-16 11:30:54,228,4,28
6220,2024-07-19 16:37:12,260,2,28
6221,2024-07-09 03:56:47,269,1,28
6222,2024-08-19 05:12:17,579,3,28
6223,2024-01-11 23:10:44,1353,2,28
6224,2023-07-21 17:21:29,1757,4,28
6225,2022-11-30 08:59:44,1911,2,28
6226,2024-01-23 22:29:49,1943,1,28
6227,2024-08-27 18:17:16,1655,4,29
6228,2025-08-06 08:47:48,500,4,30
6229,2023-02-20 10:20:57,561,4,30
6230,2024-12-03 05:16:16,967,2,30
6231,2023-12-29 14:48:33,990,3,30
6232,2023-03-31 01:44:26,1030,3,30
6233,2023-05-19 03:35:26,1141,1,30
6234,2023-09-05 12:21:28,291,2,31
6235,2025-02-27 18:17:13,805,3,31
6236,2023-08-22 04:02:02,943,3,31
6237,2023-05-16 15:52:05,1104,2,31
6238,2022-12-30 08:59:24,435,4,32
6239,2024-04-02 11:48:15,594,4,32
6240,2024-07-15 07:10:16,1216,1,32
6241,2024-08-14 13:49:06,570,3,33
6242,2023-08-21 13:48:42,1426,4,33
6243,2025-03-15 01:51:35,1651,2,33
6244,2024-10-20 14:49:58,213,3,34
6245,2024-02-21 08:53:31,344,1,34
6246,2024-02-12 19:15:20,830,1,34
6247,2023-08-24 05:37:55,1396,2,34
6248,2023-11-15 13:30:47,1646,1,34
6249,2023-06-19 21:51:48,640,2,35
6250,2025-09-02 13:35:25,652,4,35
6251,2023-04-11 21:15:00,176,4,36
6252,2023-11-18 01:14:21,1257,3,36
6253,2023-11-28 08:06:01,1711,1,36
6254,2025-01-05 06:33:29,566,1,37
6255,2024-10-14 11:30:05,1463,1,37
6256,2025-07-07 23:18:36,1469,2,37
6257,2023-06-07 11:10:51,1636,3,37
6258,2025-03-21 10:27:02,1682,4,37
6259,2023-12-27 09:44:17,1300,3,38
6260,2023-06-18 02:46:15,1936,2,38
6261,2024-07-18 20:48:32,1329,1,39
6262,2022-12-10 18:14:03,1442,3,39
6263,2024-08-24 22:58:33,450,4,40
6264,2023-07-17 16:14:09,1118,4,40
6265,2023-02-17 13:30:11,420,4,41
6266,2025-04-13 22:14:15,426,4,41
6267,2024-12-01 20:47:26,692,3,41
6268,2025-08-08 10:41:12,875,3,41
6269,2023-11-16 23:44:12,1589,3,41
6270,2023-11-27 02:37:17,1986,3,41
6271,2024-12-22 11:58:51,827,2,42
6272,2024-02-06 19:50:43,1547,2,42
6273,2024-10-22 13:02:15,1877,2,42
6274,2025-02-27 04:54:26,1126,4,43
6275,2025-06-04 07:42:17,1489,2,43
6276,2024-05-01 14:01:37,1889,2,43
6277,2025-03-07 12:58:19,1798,1,44
6278,2024-02-24 08:01:47,1813,3,44
6279,2023-11-14 19:37:22,219,2,45
6280,2024-11-19 20:21:57,746,4,45
6281,2025-09-14 02:09:09,963,4,45
6282,2023-01-30 09:24:25,970,1,45
6283,2022-11-15 23:09:53,1819,2,45
6284,2024-07-24 03:16:22,1839,3,45
6285,2025-06-30 05:30:17,235,3,46
6286,2025-01-21 10:56:26,692,3,46
6287,2023-05-01 22:07:47,1147,4,46
6288,2024-06-12 17:48:23,1603,2,46
6289,2025-03-23 02:57:25,355,1,47
6290,2023-12-02 23:43:48,494,1,48
6291,2025-02-23 00:03:43,745,1,48
6292,2024-03-17 11:24:43,887,3,48
6293,2025-05-01 08:04:30,1037,1,48
6294,2025-02-10 10:31:15,106,3,49
6295,2022-11-06 15:01:27,1216,3,49
6296,2023-10-12 06:34:29,1536,1,49
6297,2022-11-05 21:30:21,1706,2,49
6298,2023-10-02 21:14:42,334,2,50
6299,2025-05-17 01:54:28,517,2,50
6300,2024-01-15 20:50:37,757,3,50
6301,2023-01-29 02:39:51,1293,2,50
6302,2025-10-11 14:49:45,1392,1,50
6303,2025-10-21 01:34:58,1465,4,50
6304,2022-12-22 00:24:41,855,4,51
6305,2022-11-30 01:22:40,1084,3,51
6306,2023-04-08 06:16:51,1518,3,51
6307,2024-07-13 18:44:18,1596,2,51
6308,2024-06-03 19:18:15,1790,2,51
6309,2022-12-09 13:56:14,1813,4,51
6310,2025-09-12 02:52:23,991,1,52
6311,2025-07-07 08:57:21,1488,4,52
6312,2024-03-13 08:06:34,1592,2,52
6313,2024-10-20 09:16:52,263,3,53
6314,2024-03-03 15:09:30,690,1,53
6315,2024-09-15 20:17:01,1012,1,53
6316,2025-08-11 16:45:56,1690,3,53
6317,2022-12-11 23:48:01,155,4,54
6318,2024-02-15 21:07:02,908,1,54
6319,2025-07-25 02:49:53,919,4,54
6320,2024-04-12 15:32:32,939,3,54
6321,2022-12-11 13:37:25,988,3,54
6322,2024-02-02 06:46:28,1033,4,54
6323,2024-11-12 13:54:24,1289,1,54
6324,2023-05-14 19:03:42,1661,3,54
6325,2023-11-04 04:49:01,1770,2,54
6326,2025-05-16 23:46:16,1639,2,55
6327,2023-03-29 08:06:14,1937,4,55
6328,2022-11-07 19:50:11,1992,1,55
6329,2025-09-15 23:45:30,1999,3,55
6330,2023-07-02 16:41:03,36,1,56
6331,2024-10-21 14:58:45,101,2,56
6332,2024-07-06 22:15:01,879,2,56
6333,2025-03-14 07:44:42,434,1,57
6334,2022-11-13 02:42:26,1214,3,57
6335,2023-05-01 13:32:17,1237,2,57
6336,2023-03-02 00:39:48,822,4,58
6337,2024-10-31 18:33:57,904,3,58
6338,2025-01-24 18:35:04,1166,2,58
6339,2023-06-17 01:49:02,1426,1,58
6340,2023-10-08 19:04:06,1715,2,58
6341,2023-03-07 17:44:54,1851,1,58
6342,2024-03-07 05:24:23,1928,1,58
6343,2024-07-04 22:47:34,164,1,59
6344,2024-09-23 08:12:26,1224,2,59
6345,2022-12-18 06:36:28,1856,3,59
6346,2023-05-27 11:29:16,157,2,60
6347,2023-08-24 22:36:02,1181,2,60
6348,2024-05-08 21:49:33,1520,2,60
6349,2023-07-30 03:05:26,1620,2,60
6350,2023-06-11 14:05:32,1040,3,61
6351,2024-11-29 07:44:29,1339,2,61
6352,2024-01-19 04:03:36,1666,1,61
6353,2024-05-29 15:16:25,571,1,62
6354,2024-01-09 21:27:34,939,2,62
6355,2025-06-15 14:04:12,1568,2,62
6356,2023-02-19 09:59:54,96,1,63
6357,2023-02-23 23:08:37,217,1,63
6358,2023-04-10 21:32:47,946,4,63
6359,2025-07-20 16:53:37,1831,3,63
6360,2025-09-19 14:51:48,7,1,64
6361,2023-05-19 18:09:50,1642,3,64
6362,2025-06-06 03:08:57,141,1,65
6363,2025-06-10 00:09:56,864,2,65
6364,2025-03-10 06:36:12,998,1,65
6365,2023-04-27 11:46:41,1342,4,65
6366,2023-01-15 04:09:35,183,4,66
6367,2025-07-19 04:49:59,405,3,66
6368,2024-10-02 14:11:37,1582,1,66
6369,2023-02-03 17:59:01,1721,4,66
6370,2025-08-23 05:45:07,1776,2,66
6371,2023-02-05 03:14:24,1002,2,67
6372,2023-09-17 17:35:36,185,3,68
6373,2025-05-03 00:55:13,463,4,68
6374,2023-09-07 10:56:50,1106,1,68
6375,2025-08-19 15:31:14,1368,1,68
6376,2023-08-04 12:10:00,1688,1,68
6377,2024-03-10 03:17:10,1672,1,69
6378,2023-12-20 08:44:25,1891,2,69
6379,2023-05-17 00:17:34,1948,1,69
6380,2023-01-19 06:42:26,1311,2,70
6381,2025-04-12 12:36:25,102,3,71
6382,2025-07-26 18:58:05,1616,1,71
6383,2022-12-21 14:44:08,528,1,72
6384,2025-01-06 21:04:05,1150,2,72
6385,2024-04-18 11:28:31,1263,3,72
6386,2025-02-27 12:13:14,1491,4,72
6387,2024-01-20 16:43:09,832,2,73
6388,2025-04-06 23:28:57,1674,3,73
6389,2025-03-30 15:30:01,1956,3,73
6390,2022-12-16 18:57:54,283,3,74
6391,2024-09-05 12:38:09,675,4,74
6392,2023-12-30 05:11:58,718,1,74
6393,2025-06-17 16:52:17,1208,1,74
6394,2023-07-05 17:33:55,18,4,75
6395,2024-03-10 21:42:06,346,2,75
6396,2024-09-27 22:02:52,1226,3,75
6397,2023-01-23 15:23:57,1292,4,75
6398,2025-03-07 05:57:27,1392,3,75
6399,2023-07-29 06:24:12,1429,3,75
6400,2024-12-10 03:51:01,14,2,77
6401,2023-06-09 23:19:38,865,4,77
6402,2024-07-10 08:22:04,1728,2,77
6403,2025-09-12 04:51:00,1746,2,77
6404,2023-04-02 00:38:30,1844,1,77
6405,2023-02-17 00:20:52,1876,1,77
6406,2024-11-19 08:38:13,1659,4,78
6407,2023-05-11 00:46:40,1312,1,79
6408,2023-06-24 16:50:52,1698,1,79
6409,2024-07-27 08:54:34,633,3,80
6410,2023-03-23 01:27:21,1051,2,80
6411,2023-10-07 03:16:37,1296,1,80
6412,2025-03-19 08:57:52,65,4,81
6413,2023-11-18 04:38:08,210,3,81
6414,2024-06-20 15:12:07,337,1,81
6415,2023-09-12 14:55:18,1847,4,81
6416,2024-09-14 10:29:53,583,1,82
6417,2023-10-22 00:58:27,50,4,83
6418,2024-08-22 03:49:43,97,2,83
6419,2024-08-14 23:46:44,10,1,84
6420,2025-09-21 17:08:38,214,1,84
6421,2022-11-12 23:31:36,313,4,84
6422,2024-08-08 12:30:51,798,2,84
6423,2023-05-16 09:50:12,942,4,84
6424,2023-04-18 10:04:15,963,3,84
6425,2023-12-08 14:37:15,1438,1,84
6426,2024-10-25 02:57:37,1577,4,84
6427,2023-10-12 04:27:54,1800,3,84
6428,2023-02-15 17:59:49,1735,3,85
6429,2023-01-21 21:33:44,1968,2,85
6430,2024-08-22 15:30:37,705,3,86
6431,2025-05-19 12:26:21,1205,3,86
6432,2025-02-27 08:33:31,1339,4,86
6433,2023-04-13 10:27:59,1808,3,86
6434,2025-07-29 09:38:18,1826,4,86
6435,2023-02-10 00:44:11,15,1,87
6436,2024-07-30 07:03:00,364,4,87
6437,2023-09-11 15:07:29,501,3,87
6438,2023-09-04 15:43:19,618,4,87
6439,2025-04-08 02:24:03,1927,2,87
6440,2025-09-15 07:55:15,452,1,88
6441,2025-09-16 16:41:32,1077,2,88
6442,2024-10-30 13:40:07,1451,1,88
6443,2023-01-30 21:16:45,713,1,90
6444,2024-10-02 01:05:28,1274,3,90
6445,2024-04-06 05:01:12,1536,2,90
6446,2023-11-28 21:21:56,1934,4,90
6447,2024-08-02 08:34:00,903,2,91
6448,2025-08-28 02:16:59,1301,4,91
6449,2024-11-22 22:04:57,1391,4,91
6450,2024-10-11 22:49:25,1489,1,91
6451,2023-06-16 02:42:40,1987,2,91
6452,2023-04-21 21:54:00,147,4,92
6453,2023-05-12 15:30:12,233,2,92
6454,2025-10-19 09:15:58,257,3,92
6455,2023-08-28 20:19:54,431,4,92
6456,2023-12-16 22:42:29,1102,1,92
6457,2024-12-25 16:16:16,1249,3,92
6458,2023-10-11 16:34:58,1336,2,92
6459,2024-07-31 08:26:10,1573,1,92
6460,2023-09-28 18:50:44,1771,4,94
6461,2024-07-17 01:56:48,1935,2,94
6462,2023-04-26 19:10:42,112,4,95
6463,2022-10-29 18:40:25,350,2,95
6464,2024-07-14 21:59:54,569,2,95
6465,2025-06-09 17:42:36,614,4,95
6466,2024-03-21 02:18:31,1011,2,95
6467,2022-11-21 12:16:45,1159,4,95
6468,2023-08-08 04:19:49,1474,4,95
6469,2025-02-02 03:34:00,272,3,96
6470,2023-01-02 12:35:56,773,1,96
6471,2023-12-11 23:04:57,1677,4,96
6472,2024-08-07 20:58:49,436,2,97
6473,2025-08-15 06:41:07,683,4,97
6474,2024-02-03 18:00:17,1124,1,97
6475,2024-11-01 01:43:26,1511,3,97
6476,2025-09-23 22:31:03,220,2,98
6477,2024-01-21 12:07:22,494,4,98
6478,2023-03-03 11:28:48,1533,3,98
6479,2024-05-17 20:49:13,646,3,99
6480,2025-05-05 12:04:08,789,1,99
6481,2023-10-26 01:43:45,1549,3,99
6482,2025-02-07 04:02:22,1694,1,99
6483,2024-04-26 20:59:23,151,4,100
6484,2024-10-28 10:15:18,1184,2,100
6485,2023-06-29 13:44:33,1205,4,100
6486,2023-08-07 08:36:50,1574,2,100
6487,2025-08-14 23:47:04,1654,3,100
6488,2024-02-11 22:10:57,1742,1,100
6489,2025-04-07 23:12:37,1928,2,100
6490,2024-09-30 09:09:29,104,3,101
6491,2025-06-30 20:55:01,335,3,101
6492,2023-05-30 10:48:07,1344,1,101
6493,2024-12-23 00:47:24,1709,4,101
6494,2025-07-31 21:35:48,1769,2,101
6495,2022-12-18 03:01:45,1926,2,101
6496,2024-09-16 14:59:10,8,3,102
6497,2024-07-16 01:16:43,425,3,102
6498,2023-07-16 17:13:15,598,4,102
6499,2024-01-24 11:29:28,1820,1,102
6500,2025-01-19 23:08:55,786,2,103
6501,2024-02-22 08:12:31,1600,4,103
6502,2024-11-30 03:25:51,1864,3,103
6503,2023-10-14 23:06:40,107,4,104
6504,2025-05-19 08:02:12,1373,1,104
6505,2023-11-11 00:30:02,1464,3,105
6506,2025-08-04 16:59:14,1598,3,105
6507,2024-03-21 14:03:09,1619,1,105
6508,2024-07-14 01:55:05,559,1,106
6509,2024-11-06 13:46:22,530,1,107
6510,2025-01-14 12:13:35,725,3,107
6511,2025-10-11 20:09:06,1080,2,107
6512,2023-02-25 16:38:58,1182,2,107
6513,2023-07-23 22:46:33,1379,4,107
6514,2024-12-04 02:42:03,1393,3,107
6515,2023-04-03 22:08:11,237,1,108
6516,2024-03-07 20:05:13,1580,3,108
6517,2023-11-14 22:13:51,1700,2,108
6518,2024-08-01 09:24:15,1384,1,109
6519,2022-12-14 10:24:28,1522,1,109
6520,2024-07-04 00:54:55,1759,4,109
6521,2023-10-01 03:31:27,1414,2,110
6522,2025-05-03 18:31:27,1672,2,110
6523,2023-05-23 16:02:53,204,3,111
6524,2023-01-22 02:00:02,1489,3,111
6525,2025-04-05 21:22:44,1551,1,111
6526,2025-02-25 11:59:59,1692,3,111
6527,2024-04-04 19:23:16,95,3,112
6528,2023-03-24 04:10:28,539,2,112
6529,2023-08-16 08:37:51,968,4,112
6530,2025-06-28 14:13:14,45,4,114
6531,2024-06-04 08:18:57,599,2,114
6532,2023-05-05 13:49:11,1318,4,114
6533,2024-05-03 03:32:08,285,1,115
6534,2023-01-08 22:36:04,1567,2,115
