line_id,order_id,book_id,price
9210,4203,3450,2.75
9211,279,2898,17.79
9212,900,2408,13.38
9213,673,1085,1.47
9214,988,233,13.81
9215,4472,9649,18.43
9216,4462,652,17.56
9217,10557,8068,4.2
9218,265,7598,19.96
9219,846,6923,13.9
9220,8957,1515,5.26
9221,6504,5451,0.64
9222,8487,8776,10.51
9223,8392,9102,13.44
9224,8217,7798,1.72
9225,10408,1999,9.6
9226,738,9645,18.3
9227,1147,901,19.71
9228,1489,3364,1.82
9229,10883,4631,13.2
9230,2181,3187,0.22
9231,6764,7407,18.14
9232,9214,3578,3.71
9233,1903,8460,7.59
9234,10326,2761,16.36
9235,4471,5569,1.58
9236,6477,307,14.27
9237,7001,2611,14.97
9238,1733,5776,3.41
9239,874,8317,6.24
9240,7242,5550,1.37
9241,1551,6109,6.37
9242,4381,4342,10.47
9243,4300,1993,9.34
9244,2346,7846,1.95
9245,6601,3904,6.51
9246,6617,3927,6.71
9247,174,4035,7.68
9248,4548,7124,15.44
9249,6565,769,18.32
9250,10879,9981,1.12
9251,9491,1336,3.4
9252,9434,1892,8.4
9253,4898,9456,16.38
9254,7012,322,14.28
9255,2168,10428,5.1
9256,1693,6738,11.93
9257,1040,9126,13.39
9258,6934,11097,11.11
9259,8501,4583,12.55
9260,6413,5808,3.55
9261,6399,2716,15.77
9262,1668,6702,11.58
9263,8657,7685,0.42
9264,10818,9627,17.86
9265,8367,6480,9.57
9266,11304,6259,7.56
9267,6711,9110,13.16
9268,8723,825,18.7
9269,9639,3141,19.5
9270,8560,3310,1.02
9271,11033,2352,12.4
9272,7164,4043,7.6
9273,10533,1404,3.88
9274,2377,7608,19.64
9275,2392,6591,10.5
9276,10796,6198,6.96
9277,11008,3063,18.77
9278,4353,6352,8.34
9279,6763,2345,12.3
9280,1148,7616,19.68
9281,5287,5608,1.62
9282,5428,810,18.49
9283,4387,4771,14.1
9284,306,8850,10.75
9285,10589,4862,14.9
9286,6505,3526,2.89
9287,1163,1263,2.54
9288,6883,837,18.71
9289,5260,3854,5.81
9290,384,3809,5.39
9291,720,1423,3.94
9292,2035,2529,13.87
9293,8350,10982,9.84
9294,1718,8587,8.31
9295,10605,10854,8.67
9296,7327,10833,8.46
9297,5261,10876,8.82
9298,4196,8590,8.28
9299,4608,1782,7.09
9300,1892,3420,1.8
9301,10288,8998,11.9
9302,9754,6222,6.93
9303,9388,7321,16.8
9304,745,9571,17.01
9305,6880,7064,14.48
9306,4979,7694,0.14
9307,8977,10253,3.13
9308,10477,10442,4.83
9309,451,9919,0.11
9310,6575,10563,5.88
9311,1361,10692,7.03
9312,529,3563,2.96
9313,6322,7869,1.64
9314,10890,3043,18.25
9315,6920,670,16.9
9316,10291,8839,10.33
9317,6842,4381,10.25
9318,9027,10309,3.53
9319,6418,9863,19.5
9320,4342,6577,9.97
9321,8832,4251,9.06
9322,4872,3233,19.9
9323,5118,10327,3.64
9324,2365,10779,7.69
9325,6325,10154,2.07
9326,10346,5566,0.83
9327,5329,642,16.57
9328,6256,4549,11.68
9329,1092,5988,4.61
9330,8762,4935,15.14
9331,149,10175,2.23
9332,4238,4003,6.76
9333,4260,1898,7.82
9334,6348,761,17.59
9335,4263,7299,16.36
9336,6841,3570,2.83
9337,6676,1854,7.4
9338,10606,958,19.32
9339,8471,4012,6.77
9340,4166,10903,8.68
9341,9569,6112,5.62
9342,5064,3568,2.73
9343,5217,718,17.11
9344,2126,6309,7.35
9345,5456,1531,4.39
9346,9551,5163,17.03
9347,9435,8097,3.4
9348,8650,5254,17.84
9349,9600,7933,1.91
9350,6877,9532,16.27
9351,4822,9474,15.76
9352,9638,7885,1.46
9353,578,8398,6.06
9354,585,7012,13.61
9355,8636,2742,15.23
9356,8846,7075,14.16
9357,5457,9654,17.34
9358,55,2858,16.23
9359,8523,3006,17.57
9360,1789,417,14.29
9361,1633,5573,0.63
9362,458,8894,10.48
9363,4475,6536,9.28
9364,7206,1819,6.88
9365,325,3023,17.7
9366,7342,6377,7.82
9367,2311,10350,3.53
9368,1462,6621,10.0
9369,9770,4248,8.67
9370,6998,7056,13.89
9371,8958,4379,9.83
9372,10870,7669,19.37
9373,1004,2939,16.86
9374,1203,6812,11.66
9375,6951,9512,15.92
9376,6692,10204,2.12
9377,8925,9479,15.59
9378,4099,3112,18.36
9379,6584,4293,8.98
9380,5503,4860,14.06
9381,4372,9210,13.15
9382,583,9918,19.5
9383,10958,8656,8.16
9384,6997,970,19.06
9385,4904,291,12.95
9386,5320,4920,14.55
9387,95,8089,3.03
9388,2003,5409,18.95
9389,595,8004,2.26
9390,7338,10333,3.19
9391,4921,8518,6.87
9392,6426,5372,18.58
9393,10342,10383,3.61
9394,5568,6294,6.85
9395,9448,6592,9.53
9396,1853,4115,7.26
9397,1867,7543,18.06
9398,8224,7098,14.06
9399,2272,2768,15.13
9400,6410,7889,1.16
9401,1535,10466,4.31
9402,1382,4515,10.81
9403,10895,6330,7.13
9404,6317,8992,11.04
9405,4766,6084,4.9
9406,10499,7452,17.2
9407,5226,3878,5.07
9408,5325,566,15.28
9409,1127,10565,5.15
9410,1644,5603,0.54
9411,1767,2102,9.07
9412,5420,8490,6.47
9413,2327,1834,6.64
9414,5159,4063,6.66
9415,2091,10322,2.92
9416,5104,5556,0.07
9417,4320,5283,17.62
9418,4401,1261,1.45
9419,4846,1177,0.7
9420,1086,6021,4.21
9421,2337,4430,9.91
9422,11411,9892,19.0
9423,7045,1756,5.87
9424,730,408,13.76
9425,6894,5720,1.49
9426,6936,2143,9.34
9427,2343,1337,2.1
9428,10900,8485,6.35
9429,1483,5111,16.01
9430,4583,9251,13.22
9431,4148,10159,1.37
9432,8257,8204,3.8
9433,4494,2722,14.52
9434,7246,3541,1.87
9435,2303,5454,19.05
9436,10304,11013,9.02
9437,5202,880,17.93
9438,7321,10643,5.67
9439,8570,7040,13.28
9440,1433,780,17.02
9441,2139,1411,2.68
9442,172,3294,19.61
9443,906,8103,2.83
9444,2331,4175,7.5
9445,4777,1238,1.1
9446,8289,6665,9.88
9447,8435,3145,18.21
9448,5234,4260,8.23
9449,5086,10574,4.97
9450,9632,1379,2.32
9451,1365,1193,0.64
9452,4878,184,11.56
9453,4228,10905,7.91
9454,9508,2859,15.6
9455,6723,7041,13.18
9456,349,8274,4.26
9457,6550,8409,5.47
9458,4434,5837,2.34
9459,6662,5287,17.4
9460,4452,4189,7.52
9461,10966,1297,1.54
9462,4775,1650,4.7
9463,6375,9460,14.89
9464,969,7590,18.07
9465,9648,3481,1.14
9466,1646,3904,4.93
9467,11343,9727,17.27
9468,1879,499,14.3
9469,692,6346,6.86
9470,6665,10505,4.24
9471,1286,6288,6.33
9472,9501,5304,17.46
9473,6433,6998,12.69
9474,413,6756,10.5
9475,8516,11120,9.73
9476,9755,5414,18.43
9477,8893,4229,7.78
9478,6654,1071,19.39
9479,4804,3645,2.52
9480,8769,9450,14.68
9481,1526,9706,16.98
9482,8422,6919,11.92
9483,1493,7868,0.45
9484,4295,1942,7.17
9485,10789,976,18.48
9486,8562,16,9.82
9487,8270,4394,9.17
9488,8990,9478,14.84
9489,1875,1093,19.46
9490,8595,9041,10.9
9491,5516,5874,2.43
9492,23,5097,15.44
9493,11342,5373,17.92
9494,10310,9358,13.73
9495,26,7968,1.23
9496,7268,5376,17.93
9497,6541,4699,11.83
9498,701,6909,11.69
9499,8619,5593,19.85
9500,9723,2033,7.85
9501,2019,4774,12.49
9502,423,3234,18.62
9503,6947,4275,7.97
9504,2158,7989,1.35
9505,214,4245,7.68
9506,6847,986,18.39
9507,7155,1963,7.15
9508,6159,9584,15.62
9509,8856,6580,8.61
9510,1966,1714,4.85
9511,6781,6657,9.28
9512,11432,9067,10.91
9513,2207,1616,3.94
9514,447,2336,10.4
9515,4119,6676,9.41
9516,10446,227,11.44
9517,7077,953,17.95
9518,6520,6913,11.51
9519,6669,9907,18.42
9520,7166,1901,6.46
9521,2382,5349,17.44
9522,9710,4028,5.55
9523,2245,9060,10.76
9524,10272,10180,0.8
9525,8782,8991,10.1
9526,2190,8442,5.14
9527,9319,8520,5.84
9528,4954,277,11.75
9529,1262,2581,12.45
9530,317,9347,13.24
9531,2088,1055,18.71
9532,912,7752,18.88
9533,4096,3045,16.57
9534,5479,7317,14.96
9535,10617,7002,12.12
9536,849,7037,12.43
9537,4834,1801,5.37
9538,8520,9351,13.22
9539,986,5395,17.66
9540,5126,990,18.07
9541,4603,8230,3.14
9542,105,9222,12.03
9543,6837,1385,1.59
9544,5378,9990,18.93
9545,10631,2563,12.17
9546,8347,6911,11.25
9547,2070,3834,3.59
9548,2321,2503,11.62
9549,546,11020,8.17
9550,999,7571,17.17
9551,8753,10020,19.17
9552,8496,10436,2.9
9553,4748,10043,19.35
9554,5030,5517,18.66
9555,5193,6794,10.12
9556,4517,8463,5.12
9557,9287,1978,6.82
9558,6144,2290,9.62
9559,121,2075,7.69
9560,803,8539,5.78
9561,6429,10160,0.34
9562,9526,9899,17.98
9563,10270,4886,12.91
9564,4292,4959,13.57
9565,1198,585,14.25
9566,6919,9428,13.72
9567,858,10217,0.78
9568,4614,8669,6.85
9569,4863,7247,14.07
9570,4289,7997,0.81
9571,2284,7010,11.94
9572,8698,4403,8.51
9573,4135,2511,11.48
9574,10356,10384,2.24
9575,7281,5068,14.46
9576,1579,5593,19.17
9577,1746,2396,10.43
9578,381,3586,1.11
9579,464,9826,17.2
9580,5155,3433,19.73
9581,779,1302,0.58
9582,1084,2085,7.6
9583,4758,554,13.85
9584,8885,6284,5.35
9585,10366,8927,9.08
9586,657,4114,5.81
9587,894,9675,15.79
9588,2133,5555,18.73
9589,277,486,13.17
9590,6170,7632,17.39
9591,9054,7667,17.7
9592,1656,5668,19.73
9593,8645,3803,2.96
9594,1766,1708,4.13
9595,1995,3482,0.06
9596,907,5649,19.54
9597,1054,5081,14.42
9598,6506,556,13.75
9599,9548,263,11.11
9600,8877,759,15.57
9601,5498,7820,19.03
9602,8397,8759,7.47
9603,1432,10618,4.17
9604,10247,7415,15.38
9605,5369,2835,14.21
9606,228,6777,9.64
9607,335,1986,6.54
9608,1940,1833,5.17
9609,1933,5531,18.4
9610,6296,1734,4.25
9611,6332,8782,7.6
9612,5257,8665,6.55
9613,4439,389,12.14
9614,10969,6044,2.96
9615,5136,1566,2.71
9616,1154,4728,11.11
9617,1873,9360,12.72
9618,345,888,16.58
9619,10526,10293,1.1
9620,330,3091,16.36
9621,5070,1955,6.13
9622,571,39,8.9
9623,6237,9242,11.61
9624,8530,6309,5.23
9625,6700,771,15.45
9626,8909,2052,6.95
9627,4165,5545,18.33
9628,8200,4121,5.54
9629,9382,9779,16.38
9630,1187,6253,4.7
9631,5332,4810,11.72
9632,4316,6987,11.28
9633,489,8784,7.43
9634,2297,7900,19.48
9635,5112,2573,11.58
9636,4120,9461,13.48
9637,10756,376,11.81
9638,4974,6419,6.11
9639,6989,10613,3.8
9640,4888,2713,12.79
9641,1212,7761,18.16
9642,7036,3643,1.14
9643,923,2030,6.63
9644,10489,4909,12.5
9645,6192,227,10.43
9646,573,9326,12.2
9647,4660,10011,18.35
9648,2373,1501,1.83
9649,6345,8624,5.86
9650,9793,4924,12.6
9651,5203,6331,5.24
9652,6211,10291,0.82
9653,1189,10465,2.38
9654,6199,9967,17.9
9655,6916,4177,5.84
9656,1814,6045,2.62
9657,2418,9020,9.36
9658,8439,9865,16.95
9659,10817,7833,18.68
9660,9233,5643,18.99
9661,8784,469,12.47
9662,8473,2145,7.52
9663,9246,3160,16.64
9664,5438,4353,7.36
9665,4209,3148,16.52
9666,1699,9387,12.58
9667,340,6400,5.71
9668,978,6937,10.53
9669,6950,6880,10.01
9670,10885,2170,7.68
9671,4433,3386,18.61
9672,7078,3418,18.89
9673,1188,7706,17.43
9674,2130,9312,11.86
9675,918,1788,4.22
9676,4730,8246,2.26
9677,2263,3210,17.0
9678,4456,9257,11.33
9679,4991,1952,5.67
9680,545,843,15.7
9681,1133,1615,2.64
9682,5051,9142,10.28
9683,10802,4916,12.29
9684,9495,9096,9.86
9685,11293,8069,0.61
9686,6438,2245,8.25
9687,409,8753,6.73
9688,4597,7290,13.58
9689,5381,4913,12.2
9690,9750,963,16.7
9691,905,3806,2.24
9692,5002,6792,9.07
9693,411,6751,8.7
9694,310,8768,6.82
9695,4408,8049,0.35
9696,2010,3537,19.79
9697,611,11095,7.7
9698,5250,7081,11.63
9699,684,6001,1.89
9700,2129,2250,8.17
9701,8778,4196,5.65
9702,2159,9993,17.76
9703,8991,6253,4.11
9704,773,910,16.09
9705,347,1110,17.88
9706,7228,6520,6.5
9707,8267,6575,7.0
9708,7159,3022,15.05
9709,1161,7261,13.15
9710,8596,9291,11.39
9711,453,6037,2.14
9712,9798,8676,5.85
9713,4580,10973,6.5
9714,2081,3219,16.81
9715,10455,2631,11.51
9716,339,106,8.79
9717,1712,11111,7.69
9718,11431,9786,15.79
9719,9488,6798,8.92
9720,6576,252,10.06
9721,9542,835,15.3
9722,9039,3210,16.63
9723,660,10125,18.78
9724,9557,1162,18.22
9725,8940,10721,4.12
9726,2439,396,11.32
9727,9018,10305,0.38
9728,8811,3984,3.56
9729,6479,5932,1.04
9730,2282,3167,16.16
9731,6300,9738,15.23
9732,1241,9374,11.94
9733,9055,9991,17.47
9734,11391,4506,8.16
9735,6784,7191,12.29
9736,5255,10573,2.69
9737,5300,6758,8.39
9738,1444,4468,7.78
9739,4321,3839,2.13
9740,5373,2665,11.58
9741,5037,1648,2.42
9742,6729,1561,1.63
9743,4181,10901,5.57
9744,4861,2444,9.55
9745,6604,1931,4.93
9746,4424,5205,14.34
9747,2040,9869,16.26
9748,11022,10624,3.04
9749,8828,3310,17.3
9750,1511,6845,9.07
9751,1482,10450,1.47
9752,6276,3613,0.02
9753,368,5636,18.21
9754,4727,1988,5.41
9755,4197,2945,14.0
9756,11301,7688,16.63
9757,5084,8655,5.31
9758,4417,6942,9.89
9759,205,7723,16.9
9760,4523,9594,13.72
9761,6354,1056,16.98
9762,1704,2276,7.93
9763,7015,7570,15.49
9764,8352,10074,18.0
9765,2125,5081,13.12
9766,8654,9795,15.48
9767,10594,8749,6.08
9768,6351,6352,4.53
9769,1345,9239,10.47
9770,7170,9998,17.27
9771,4207,9092,9.12
9772,1233,4996,12.31
9773,2389,3188,16.05
9774,1422,5355,15.52
9775,6737,8773,6.25
9776,382,10406,0.91
9777,1396,1350,19.51
9778,4917,8508,3.84
9779,8389,8833,6.76
9780,4944,2103,6.25
9781,554,6363,4.54
9782,10544,6559,6.28
9783,2257,8575,4.39
9784,1634,6875,9.11
9785,4808,4741,9.93
9786,1706,5355,15.44
9787,1015,6719,7.7
9788,6689,6468,5.44
9789,8623,2559,10.3
9790,157,10529,1.93
9791,8921,2434,9.17
9792,6709,2819,12.61
9793,7219,2588,10.52
9794,6681,7458,14.29
9795,4562,5361,15.44
9796,4502,2882,13.16
9797,1603,6096,2.02
9798,5199,6251,3.4
9799,10315,4179,4.78
9800,2162,9485,12.45
9801,4389,10940,5.52
9802,8307,10929,5.42
9803,6944,3240,16.3
9804,2410,2333,8.13
9805,2399,6627,6.72
9806,375,7161,11.51
9807,5549,839,14.69
9808,8324,10461,1.17
9809,11023,10741,3.68
9810,10383,10451,1.06
9811,2236,7685,16.17
9812,10497,4738,9.69
9813,6185,4436,6.97
9814,6509,4911,11.23
9815,2468,8255,1.26
9816,5591,5342,15.07
9817,5564,316,9.9
9818,4940,8216,0.89
9819,6846,4761,9.82
9820,4366,6690,7.15
9821,10480,4984,11.82
9822,6252,8614,4.43
9823,8465,1745,2.69
9824,11259,2054,5.46
9825,495,1550,0.9
9826,9313,5907,0.05
9827,1415,9504,12.38
9828,448,7712,16.26
9829,6333,4002,2.88
9830,5036,5857,19.53
9831,9037,8523,3.48
9832,1662,3263,16.18
9833,6257,4991,11.68
9834,8892,5244,13.94
9835,6859,9375,11.06
9836,5043,5022,11.93
9837,8464,2890,12.75
9838,4130,4686,8.88
9839,245,696,13.01
9840,630,2041,5.09
9841,6993,3847,1.3
9842,4553,5948,0.18
9843,5356,370,10.05
9844,2330,4052,3.13
9845,223,3667,19.66
9846,5219,8212,0.49
9847,4210,9382,11.0
9848,4653,3589,18.93
9849,5354,5986,0.47
9850,9802,9033,7.84
9851,9281,5818,18.94
9852,2409,10463,0.68
9853,8568,8401,2.13
9854,1064,2957,13.2
9855,4783,4368,5.86
9856,4953,9271,9.93
9857,9235,8539,3.35
9858,4495,8055,18.96
9859,1270,929,14.88
9860,8450,10252,18.67
9861,1950,2634,10.2
9862,6678,1288,18.1
9863,7113,9646,13.22
9864,4109,8974,7.17
9865,10289,1652,1.36
9866,9767,951,15.05
9867,1132,8596,3.76
9868,10411,6743,7.1
9869,719,2929,12.81
9870,5551,722,12.97
9871,10343,5945,19.9
9872,1480,7964,18.04
9873,9605,6390,3.88
9874,1539,9544,12.23
9875,1679,9122,8.43
9876,2290,11046,5.72
9877,1277,6768,7.26
9878,5569,10139,17.55
9879,10398,3560,18.41
9880,5465,10076,16.96
9881,275,139,7.65
9882,10256,3175,14.92
9883,4574,3599,18.72
9884,1604,7010,9.37
9885,6705,5575,16.46
9886,8505,6503,4.79
9887,2268,9287,9.81
9888,6928,2927,12.65
9889,9511,4142,3.54
9890,2113,3907,1.43
9891,8429,6732,6.82
9892,4975,5088,12.04
9893,5148,7014,9.34
9894,140,5079,11.93
9895,6735,2331,7.23
9896,1597,118,7.33
9897,5421,9530,11.92
9898,1883,7678,15.27
9899,10882,2379,7.64
9900,6560,3109,14.19
9901,6867,7634,14.84
9902,5425,8591,3.44
9903,9374,9639,12.85
9904,6371,2602,9.6
9905,1103,5713,17.56
9906,9677,9196,8.86
9907,1056,4350,5.3
9908,8609,1327,18.1
9909,6248,4736,8.73
9910,10547,9892,15.07
9911,4455,6162,1.54
9912,1466,5130,12.26
9913,1508,1871,2.96
9914,1887,4573,7.25
9915,6213,9485,11.39
9916,6221,9750,13.75
9917,9693,5585,16.31
9918,11275,7366,12.32
9919,235,6782,7.03
9920,10990,6800,7.19
9921,1404,3508,17.59
9922,6387,1678,1.14
9923,1540,2955,12.61
9924,5233,4957,10.6
9925,8729,719,12.5
9926,4961,6453,4.03
9927,9286,5449,14.99
9928,1261,868,13.82
9929,7221,2381,7.41
9930,5385,8286,0.48
9931,1990,9240,9.04
9932,4474,4424,5.76
9933,9380,3301,15.64
9934,155,9370,10.19
9935,5033,2161,5.39
9936,8711,3129,14.07
9937,4306,7512,13.47
9938,1195,2322,6.81
9939,4187,8878,5.74
9940,6697,4747,8.6
9941,789,9130,7.99
9942,10301,5158,12.28
9943,1263,128,7.05
9944,1182,1320,17.77
9945,6157,3122,13.95
9946,4104,615,11.42
9947,799,10694,2.0
9948,10887,9017,6.91
9949,5128,3182,14.47
9950,10849,1937,3.27
9951,1532,6051,0.25
9952,8300,7923,17.07
9953,7102,10567,0.83
9954,10528,5384,14.24
9955,4294,8199,19.51
9956,1273,10777,2.68
9957,9563,8551,2.67
9958,41,7213,10.64
9959,1637,6346,2.84
9960,10793,5408,14.41
9961,1643,105,6.75
9962,211,3432,16.64
9963,493,1119,15.83
9964,7145,6940,8.12
9965,8906,5892,18.69
9966,6434,831,13.19
9967,1628,10680,1.71
9968,9537,10835,3.1
9969,4325,5398,14.23
9970,8653,8265,0.0
9971,945,6597,5.0
9972,6496,5345,13.74
9973,8989,6148,0.95
9974,11014,6272,2.06
9975,8946,3184,14.3
9976,490,10841,3.12
9977,8427,5015,10.75
9978,6164,9269,8.99
9979,2358,6668,5.59
9980,1605,3109,13.59
9981,8310,5056,11.09
9982,1079,5665,16.54
9983,1274,4861,9.28
9984,7149,10119,16.53
9985,2368,9153,7.84
9986,1152,6702,5.81
9987,9017,3092,13.36
9988,767,3907,0.69
9989,5028,6706,5.84
9990,43,10041,15.82
9991,1235,5674,16.54
9992,641,10365,18.69
9993,2204,778,12.52
9994,4208,472,9.76
9995,1074,9317,9.26
9996,10580,5277,12.94
9997,5288,11089,5.17
9998,8741,5910,18.63
9999,6489,6997,8.39
10000,5143,8893,5.42
10001,8288,4868,9.25
10002,4201,11056,4.85
10003,9012,8771,4.29
10004,1329,1132,15.59
10005,8321,10588,0.55
10006,9318,857,13.08
10007,7189,9976,15.04
10008,298,7651,14.14
10009,575,6525,4.0
10010,4794,3448,16.33
10011,10327,5284,12.8
10012,11303,4426,5.09
10013,11264,8031,17.48
10014,1066,6696,5.45
10015,1438,3507,16.79
10016,7249,5992,19.12
10017,1364,6706,5.53
10018,5555,7379,11.57
10019,4307,3612,17.71
10020,2155,262,7.6
10021,7218,3556,17.2
10022,7203,5508,14.74
10023,4539,7019,8.32
10024,6954,6870,6.97
10025,4550,828,12.67
10026,5335,7855,15.82
10027,2300,6879,7.05
10028,4138,9564,11.17
10029,8455,10108,16.07
10030,4554,4101,2.07
10031,524,10222,17.08
10032,10628,7239,10.28
10033,6487,9102,7.01
10034,8695,6429,2.98
10035,838,3870,19.97
10036,10495,1888,2.16
10037,6277,2489,7.54
10038,10622,9577,11.24
10039,5263,10111,16.03
10040,2002,769,12.06
10041,6483,458,9.26
10042,5253,3584,17.35
10043,4222,9754,12.79
10044,10416,9530,10.76
10045,6231,310,7.89
10046,2184,4442,5.02
10047,4643,8199,18.78
10048,1238,1238,16.21
10049,4380,10760,1.79
10050,9503,10581,0.17
10051,9523,7679,14.09
10052,6451,1254,16.33
10053,6970,6058,19.49
10054,4357,3135,13.22
10055,806,5982,18.78
10056,8628,1407,17.65
10057,5094,7507,12.48
10058,11027,1819,1.35
10059,2306,9823,13.28
10060,9505,9604,11.3
10061,967,10754,1.63
10062,10595,840,12.52
10063,81,1548,18.89
10064,8533,5835,17.42
10065,5581,8113,17.89
10066,6210,9796,13.01
10067,7173,6043,19.26
10068,241,1921,2.2
10069,6788,4121,1.96
10070,6143,466,9.11
10071,8482,10125,15.92
10072,6165,9986,14.67
10073,401,2152,4.25
10074,6295,7429,11.68
10075,834,3881,19.78
10076,7028,1215,15.82
10077,2317,8244,18.98
10078,10555,8797,3.95
10079,9272,3285,14.4
10080,817,4010,0.91
10081,2137,8406,0.41
10082,5343,2470,7.05
10083,4296,272,7.27
10084,2128,6280,1.25
10085,11326,8794,3.83
10086,6691,10982,3.5
10087,586,5744,16.42
10088,655,2307,5.51
10089,2491,9051,6.13
10090,1647,609,10.25
10091,856,7888,15.66
10092,4988,4149,2.03
10093,7116,137,5.96
10094,10483,6216,0.6
10095,1481,8211,18.52
10096,9008,9282,8.15
10097,8660,1871,1.53
10098,4650,29,4.97
10099,8359,1020,13.87
10100,5502,8647,2.39
10101,6249,4659,6.53
10102,434,9188,7.23
10103,577,1817,0.97
10104,10484,6760,5.4
10105,1393,1541,18.49
10106,7183,9719,11.98
10107,7298,10396,18.06
10108,4932,9534,10.31
10109,8415,2493,7.01
10110,7201,2476,6.86
10111,4425,9224,7.51
10112,4572,6163,19.98
10113,5079,7088,8.29
10114,576,2832,10.03
10115,10846,9698,11.73
10116,10968,3312,14.32
10117,10558,1412,17.24
10118,2135,6367,1.76
10119,475,5864,17.21
10120,8339,2431,6.36
10121,4690,5324,12.35
10122,1589,9991,14.3
10123,8613,10272,16.83
10124,8201,4155,1.84
10125,9544,5006,9.48
10126,1723,8406,0.03
10127,195,1002,13.48
10128,4467,3750,18.17
10129,1026,5300,12.09
10130,7048,2286,5.0
10131,8448,10919,2.58
10132,9299,6278,0.87
10133,2266,11010,3.38
10134,10610,5705,15.7
10135,10981,8827,3.75
10136,1316,6409,2.01
10137,1797,2709,8.74
10138,1452,9334,8.28
10139,10785,3698,17.62
10140,5370,64,4.95
10141,6201,2993,11.27
10142,5225,1452,17.4
10143,4617,2429,6.18
10144,1606,1559,18.35
10145,239,10955,2.79
10146,2487,4090,1.09
10147,154,6009,18.33
10148,9510,8125,17.35
10149,782,6456,2.3
10150,7068,3263,13.59
10151,4219,4773,7.16
10152,1572,7954,15.74
10153,2387,10526,18.83
10154,8899,2169,3.72
10155,1087,6419,1.9
10156,9077,8276,18.58
10157,2068,6598,3.47
10158,271,9511,9.65
10159,2218,2690,8.33
10160,9222,6754,4.85
10161,7184,8852,3.71
10162,212,412,7.84
10163,1499,1305,15.86
10164,4631,3520,15.76
10165,927,6714,4.47
10166,8602,4679,6.18
10167,9361,3787,18.15
10168,10751,7709,13.4
10169,794,130,5.28
10170,9785,3982,19.89
10171,8755,9285,7.56
10172,2356,5686,15.2
10173,7257,3992,19.98
10174,4194,297,6.74
10175,7311,9922,13.24
10176,9696,3571,16.15
10177,5206,4724,6.51
10178,6507,10348,17.05
10179,4220,1758,19.84
10180,10620,3624,16.61
10181,2496,2856,9.7
10182,457,10390,17.41
10183,1939,8377,19.32
10184,4188,9127,6.05
10185,6174,8246,18.13
10186,8691,174,5.56
10187,4807,5713,15.34
10188,9512,6296,0.57
10189,1169,10858,1.57
10190,10913,2138,3.16
10191,6911,3111,11.89
10192,6634,8168,17.34
10193,2089,798,11.11
10194,1682,653,9.8
10195,1464,8944,4.28
10196,2234,5133,10.02
10197,8648,250,6.13
10198,4442,2976,10.63
10199,8373,4018,19.99
10200,1794,7211,8.69
10201,8950,3250,13.08
10202,10515,9879,12.66
10203,4284,2328,4.77
10204,4310,4232,1.87
10205,2499,9391,8.24
10206,10410,2026,2.01
10207,2388,7841,14.27
10208,178,5723,15.23
10209,2033,1699,19.05
10210,8374,4457,3.84
10211,9312,2296,4.41
10212,7287,7476,10.96
10213,1045,2351,4.89
10214,5407,8320,18.54
10215,5565,10551,18.58
10216,8531,4854,7.38
10217,7197,5470,12.91
10218,4512,6532,2.45
10219,9053,4863,7.41
10220,11262,3878,18.55
10221,8929,10383,17.01
10222,4831,8070,16.18
10223,10524,9927,12.86
10224,9223,5935,16.97
10225,1912,6507,2.12
10226,5359,231,5.7
10227,4964,130,4.78
10228,289,9973,13.24
10229,8504,4324,2.45
10230,5536,496,8.04
10231,4639,8063,16.04
10232,2370,8213,17.38
10233,7079,821,10.94
10234,1786,11036,2.75
10235,6853,1258,14.85
10236,4140,4101,0.4
10237,10569,5743,15.16
10238,2404,4660,5.42
10239,2214,6524,2.17
10240,10430,3863,18.24
10241,8214,7591,11.74
10242,6206,10284,15.94
10243,2310,9729,10.95
10244,531,10133,14.57
10245,10973,6607,2.88
10246,10914,2833,8.95
10247,4817,10010,13.45
10248,5491,8759,2.2
10249,1125,8655,1.25
10250,1828,3119,11.48
10251,9706,8345,18.44
10252,6895,4493,3.81
10253,1413,7921,14.62
10254,4841,1249,14.65
10255,8688,4006,19.42
10256,7050,586,8.68
10257,9440,10103,14.21
10258,4355,10376,16.64
10259,10888,10450,17.28
10260,11334,7735,12.88
10261,8728,4643,5.07
10262,4538,465,7.52
10263,4757,7395,9.78
10264,4398,1700,18.59
10265,9531,8971,3.93
10266,1378,6056,17.72
10267,8767,9505,8.72
10268,421,6125,18.33
10269,10309,1616,17.79
10270,4146,7007,6.2
10271,9707,7104,7.08
10272,1654,8719,1.59
10273,7010,10516,17.73
10274,11317,7709,12.5
10275,662,9888,12.07
10276,8964,8098,15.97
10277,5282,1948,0.69
10278,10299,400,6.78
10279,6599,967,11.88
10280,9324,8516,19.72
10281,7329,2090,1.96
10282,10626,4736,5.74
10283,2141,7105,7.03
10284,9608,1438,16.09
10285,5186,10299,15.72
10286,1097,5688,14.27
10287,9681,1276,14.61
10288,6321,4687,5.27
10289,6384,10443,17.0
10290,7124,10578,18.21
10291,5371,2871,8.93
10292,7310,18,3.29
10293,2223,3260,12.42
10294,10582,2032,1.36
10295,9719,2332,4.04
10296,9801,6259,19.33
10297,9625,5406,11.64
10298,2285,9351,7.09
10299,5316,10154,14.29
10300,9570,1547,16.92
10301,1737,8660,0.85
10302,879,10337,15.92
