genre,book_id,order_id,order_date,customer_id,price,ordr_status_id,only_date,churn
Fiction,6948,424.0,2025-07-21 17:24:29,1745.0,1.31,1,2025-07-21,1.0
Fiction,6948,424.0,2025-07-21 17:24:29,1745.0,1.31,5,2025-07-21,1.0
Fiction,6948,6684.0,2025-01-23 05:32:33,261.0,2.41,1,2025-01-23,1.0
Fiction,6948,6684.0,2025-01-23 05:32:33,261.0,2.41,2,2025-01-23,1.0
Fiction,6948,6684.0,2025-01-23 05:32:33,261.0,2.41,3,2025-01-23,1.0
Fiction,6948,6684.0,2025-01-23 05:32:33,261.0,2.41,4,2025-01-23,1.0
Fiction,6948,6684.0,2025-01-23 05:32:33,261.0,2.41,6,2025-01-23,1.0
Fiction,6949,635.0,2024-08-23 17:32:08,315.0,18.06,1,2024-08-23,1.0
Fiction,6949,635.0,2024-08-23 17:32:08,315.0,18.06,2,2024-08-23,1.0
Fiction,6949,635.0,2024-08-23 17:32:08,315.0,18.06,3,2024-08-23,1.0
Fiction,6949,635.0,2024-08-23 17:32:08,315.0,18.06,4,2024-08-23,1.0
Fiction,6950,188.0,2023-03-19 09:46:58,36.0,0.47,1,2023-03-19,1.0
Fiction,6950,188.0,2023-03-19 09:46:58,36.0,0.47,2,2023-03-19,1.0
Fiction,6950,188.0,2023-03-19 09:46:58,36.0,0.47,3,2023-03-19,1.0
Fiction,6950,188.0,2023-03-19 09:46:58,36.0,0.47,4,2023-03-19,1.0
Fiction,6954,904.0,2024-08-10 21:19:09,754.0,2.29,1,2024-08-10,0.0
Fiction,6954,904.0,2024-08-10 21:19:09,754.0,2.29,2,2024-08-10,0.0
Fiction,6955,8680.0,2023-04-14 08:14:07,1648.0,15.08,1,2023-04-14,0.0
Fiction,6955,8680.0,2023-04-14 08:14:07,1648.0,15.08,2,2023-04-14,0.0
Fiction,6955,8680.0,2023-04-14 08:14:07,1648.0,15.08,3,2023-04-14,0.0
Fiction,6955,8680.0,2023-04-14 08:14:07,1648.0,15.08,4,2023-04-14,0.0
Fiction,6956,1036.0,2024-09-14 03:36:47,1763.0,19.86,1,2024-09-14,1.0
Fiction,6956,1036.0,2024-09-14 03:36:47,1763.0,19.86,2,2024-09-14,1.0
Fiction,6956,1036.0,2024-09-14 03:36:47,1763.0,19.86,3,2024-09-14,1.0
Fiction,6956,1036.0,2024-09-14 03:36:47,1763.0,19.86,4,2024-09-14,1.0
Fiction,6956,1036.0,2024-09-14 03:36:47,1763.0,19.86,6,2024-09-14,1.0
Fiction,6956,4247.0,2025-07-05 13:13:56,106.0,15.51,1,2025-07-05,1.0
Fiction,6956,4247.0,2025-07-05 13:13:56,106.0,15.51,2,2025-07-05,1.0
Fiction,6956,4247.0,2025-07-05 13:13:56,106.0,15.51,3,2025-07-05,1.0
Fiction,6956,4247.0,2025-07-05 13:13:56,106.0,15.51,4,2025-07-05,1.0
Fiction,6956,6505.0,2023-11-11 00:30:02,1464.0,16.32,1,2023-11-11,0.0
Fiction,6956,6505.0,2023-11-11 00:30:02,1464.0,16.32,2,2023-11-11,0.0
Fiction,6956,6505.0,2023-11-11 00:30:02,1464.0,16.32,3,2023-11-11,0.0
Fiction,6956,6505.0,2023-11-11 00:30:02,1464.0,16.32,4,2023-11-11,0.0
Biography,6960,6197.0,2022-11-29 12:21:57,579.0,5.72,1,2022-11-29,0.0
Biography,6960,6197.0,2022-11-29 12:21:57,579.0,5.72,2,2022-11-29,0.0
Fiction,6961,6593.0,2023-10-18 23:11:48,1028.0,5.67,1,2023-10-18,0.0
Fiction,6961,6593.0,2023-10-18 23:11:48,1028.0,5.67,2,2023-10-18,0.0
Fiction,6964,549.0,2024-08-02 21:57:56,1839.0,16.63,1,2024-08-02,1.0
Fiction,6964,549.0,2024-08-02 21:57:56,1839.0,16.63,2,2024-08-02,1.0
Fiction,6964,549.0,2024-08-02 21:57:56,1839.0,16.63,3,2024-08-02,1.0
Fiction,6964,901.0,2024-02-09 13:03:07,1920.0,16.36,1,2024-02-09,1.0
Fiction,6964,901.0,2024-02-09 13:03:07,1920.0,16.36,2,2024-02-09,1.0
Fiction,6964,901.0,2024-02-09 13:03:07,1920.0,16.36,3,2024-02-09,1.0
Fiction,6964,901.0,2024-02-09 13:03:07,1920.0,16.36,4,2024-02-09,1.0
Fiction,6965,5103.0,2023-10-05 12:53:46,1523.0,14.82,1,2023-10-05,0.0
Fiction,6965,5103.0,2023-10-05 12:53:46,1523.0,14.82,2,2023-10-05,0.0
Fiction,6965,5103.0,2023-10-05 12:53:46,1523.0,14.82,3,2023-10-05,0.0
Fiction,6965,8801.0,2024-09-12 19:16:15,1175.0,9.41,1,2024-09-12,1.0
Fiction,6965,8801.0,2024-09-12 19:16:15,1175.0,9.41,2,2024-09-12,1.0
Fiction,6967,990.0,2024-10-07 12:29:13,1506.0,19.43,1,2024-10-07,1.0
Fiction,6967,990.0,2024-10-07 12:29:13,1506.0,19.43,2,2024-10-07,1.0
Fiction,6967,990.0,2024-10-07 12:29:13,1506.0,19.43,3,2024-10-07,1.0
Fiction,6967,4160.0,2025-08-25 09:48:24,548.0,0.74,1,2025-08-25,0.0
Fiction,6967,4160.0,2025-08-25 09:48:24,548.0,0.74,2,2025-08-25,0.0
Fiction,6967,4160.0,2025-08-25 09:48:24,548.0,0.74,3,2025-08-25,0.0
Fiction,6967,4160.0,2025-08-25 09:48:24,548.0,0.74,4,2025-08-25,0.0
Fiction,6967,5235.0,2024-12-22 00:19:54,1746.0,18.32,1,2024-12-22,0.0
Fiction,6967,5235.0,2024-12-22 00:19:54,1746.0,18.32,2,2024-12-22,0.0
Fiction,6967,5235.0,2024-12-22 00:19:54,1746.0,18.32,3,2024-12-22,0.0
Fiction,6967,5235.0,2024-12-22 00:19:54,1746.0,18.32,4,2024-12-22,0.0
Fiction,6968,6701.0,2023-10-14 07:51:25,1067.0,4.55,1,2023-10-14,0.0
Fiction,6968,6701.0,2023-10-14 07:51:25,1067.0,4.55,2,2023-10-14,0.0
Fiction,6968,8879.0,2025-03-17 07:46:54,1108.0,0.9,1,2025-03-17,0.0
Fiction,6968,8879.0,2025-03-17 07:46:54,1108.0,0.9,2,2025-03-17,0.0
Fiction,6968,8879.0,2025-03-17 07:46:54,1108.0,0.9,3,2025-03-17,0.0
Fiction,6968,8879.0,2025-03-17 07:46:54,1108.0,0.9,4,2025-03-17,0.0
Fiction,6970,846.0,2025-10-05 21:48:07,1750.0,5.12,1,2025-10-05,0.0
Fiction,6970,846.0,2025-10-05 21:48:07,1750.0,5.12,2,2025-10-05,0.0
Fiction,6970,846.0,2025-10-05 21:48:07,1750.0,5.12,3,2025-10-05,0.0
Fiction,6970,846.0,2025-10-05 21:48:07,1750.0,5.12,4,2025-10-05,0.0
Fiction,6970,7209.0,2023-04-10 19:49:47,766.0,16.94,1,2023-04-10,1.0
Fiction,6970,7209.0,2023-04-10 19:49:47,766.0,16.94,2,2023-04-10,1.0
Fiction,6971,7244.0,2023-01-01 13:00:14,1800.0,12.95,1,2023-01-01,1.0
Fiction,6971,7244.0,2023-01-01 13:00:14,1800.0,12.95,2,2023-01-01,1.0
Biography,6973,119.0,2025-02-04 14:47:46,1329.0,18.71,1,2025-02-04,0.0
Biography,6973,11434.0,2023-09-24 11:25:04,1171.0,13.52,1,2023-09-24,0.0
Biography,6973,11434.0,2023-09-24 11:25:04,1171.0,13.52,2,2023-09-24,0.0
Fiction,6975,192.0,2025-07-22 00:17:40,1214.0,15.99,1,2025-07-22,0.0
Fiction,6975,192.0,2025-07-22 00:17:40,1214.0,15.99,2,2025-07-22,0.0
Fiction,6975,192.0,2025-07-22 00:17:40,1214.0,15.99,3,2025-07-22,0.0
Fiction,6975,192.0,2025-07-22 00:17:40,1214.0,15.99,4,2025-07-22,0.0
Fiction,6978,987.0,2024-02-03 20:22:10,870.0,3.34,1,2024-02-03,1.0
Fiction,6978,987.0,2024-02-03 20:22:10,870.0,3.34,2,2024-02-03,1.0
Fiction,6978,987.0,2024-02-03 20:22:10,870.0,3.34,3,2024-02-03,1.0
Fiction,6978,987.0,2024-02-03 20:22:10,870.0,3.34,4,2024-02-03,1.0
Fiction,6978,1245.0,2024-04-09 05:37:37,787.0,15.71,1,2024-04-09,1.0
Fiction,6978,1245.0,2024-04-09 05:37:37,787.0,15.71,2,2024-04-09,1.0
Fiction,6978,1245.0,2024-04-09 05:37:37,787.0,15.71,3,2024-04-09,1.0
Fiction,6978,10527.0,2025-09-02 21:25:02,1826.0,17.86,1,2025-09-02,0.0
Fiction,6978,10527.0,2025-09-02 21:25:02,1826.0,17.86,2,2025-09-02,0.0
Fiction,6978,10527.0,2025-09-02 21:25:02,1826.0,17.86,3,2025-09-02,0.0
Fiction,6978,10527.0,2025-09-02 21:25:02,1826.0,17.86,4,2025-09-02,0.0
Fiction,6979,7029.0,2024-08-24 23:12:53,112.0,18.42,1,2024-08-24,1.0
Fiction,6979,7029.0,2024-08-24 23:12:53,112.0,18.42,2,2024-08-24,1.0
Fiction,6982,542.0,2024-03-30 22:24:50,261.0,13.02,1,2024-03-30,1.0
Fiction,6982,542.0,2024-03-30 22:24:50,261.0,13.02,2,2024-03-30,1.0
Fiction,6982,542.0,2024-03-30 22:24:50,261.0,13.02,3,2024-03-30,1.0
Fiction,6982,542.0,2024-03-30 22:24:50,261.0,13.02,4,2024-03-30,1.0
Fiction,6982,10266.0,2025-01-31 12:39:51,1015.0,15.58,1,2025-01-31,1.0
Fiction,6982,10266.0,2025-01-31 12:39:51,1015.0,15.58,2,2025-01-31,1.0
Fiction,6983,6519.0,2022-12-14 10:24:28,1522.0,2.43,1,2022-12-14,0.0
Fiction,6983,6519.0,2022-12-14 10:24:28,1522.0,2.43,2,2022-12-14,0.0
Fiction,6985,2451.0,2025-02-21 09:59:38,499.0,0.76,1,2025-02-21,1.0
Fiction,6985,2451.0,2025-02-21 09:59:38,499.0,0.76,2,2025-02-21,1.0
Fiction,6986,8944.0,2024-03-17 09:06:49,1450.0,15.64,1,2024-03-17,0.0
Fiction,6986,8944.0,2024-03-17 09:06:49,1450.0,15.64,5,2024-03-17,0.0
Fiction,6986,10360.0,2023-12-31 21:29:44,692.0,1.86,1,2023-12-31,0.0
Fiction,6986,10360.0,2023-12-31 21:29:44,692.0,1.86,2,2023-12-31,0.0
Fiction,6986,10360.0,2023-12-31 21:29:44,692.0,1.86,3,2023-12-31,0.0
Fiction,6986,10360.0,2023-12-31 21:29:44,692.0,1.86,4,2023-12-31,0.0
Fiction,6986,10360.0,2023-12-31 21:29:44,692.0,1.86,6,2023-12-31,0.0
Fiction,6987,4316.0,2025-08-29 14:49:05,864.0,11.28,1,2025-08-29,0.0
Fiction,6987,4316.0,2025-08-29 14:49:05,864.0,11.28,2,2025-08-29,0.0
Fiction,6987,4316.0,2025-08-29 14:49:05,864.0,11.28,3,2025-08-29,0.0
Fiction,6987,4316.0,2025-08-29 14:49:05,864.0,11.28,4,2025-08-29,0.0
Fiction,6987,8282.0,2025-01-16 11:11:16,805.0,3.41,1,2025-01-16,0.0
Fiction,6987,8282.0,2025-01-16 11:11:16,805.0,3.41,2,2025-01-16,0.0
Fiction,6987,8282.0,2025-01-16 11:11:16,805.0,3.41,3,2025-01-16,0.0
Fiction,6987,8282.0,2025-01-16 11:11:16,805.0,3.41,4,2025-01-16,0.0
Fiction,6987,8936.0,2025-06-07 01:34:58,1660.0,2.0,1,2025-06-07,1.0
Fiction,6987,8936.0,2025-06-07 01:34:58,1660.0,2.0,2,2025-06-07,1.0
Fiction,6987,8936.0,2025-06-07 01:34:58,1660.0,2.0,3,2025-06-07,1.0
Fiction,6988,441.0,2025-06-13 16:28:49,1021.0,19.19,1,2025-06-13,0.0
Fiction,6989,6887.0,2023-12-20 02:28:17,527.0,10.37,1,2023-12-20,1.0
Fiction,6989,6887.0,2023-12-20 02:28:17,527.0,10.37,2,2023-12-20,1.0
Fiction,6989,6887.0,2023-12-20 02:28:17,527.0,10.37,3,2023-12-20,1.0
Fiction,6989,6887.0,2023-12-20 02:28:17,527.0,10.37,4,2023-12-20,1.0
Fiction,6990,11430.0,2025-04-13 16:23:57,978.0,18.13,1,2025-04-13,0.0
Fiction,6990,11430.0,2025-04-13 16:23:57,978.0,18.13,2,2025-04-13,0.0
Fiction,6990,11430.0,2025-04-13 16:23:57,978.0,18.13,3,2025-04-13,0.0
Fiction,6990,11430.0,2025-04-13 16:23:57,978.0,18.13,4,2025-04-13,0.0
Fiction,6991,115.0,2024-01-02 20:37:13,1636.0,16.64,1,2024-01-02,1.0
Fiction,6991,115.0,2024-01-02 20:37:13,1636.0,16.64,5,2024-01-02,1.0
Fiction,6991,6449.0,2024-11-22 22:04:57,1391.0,4.77,1,2024-11-22,1.0
Fiction,6991,10313.0,2023-01-02 09:18:39,260.0,15.31,1,2023-01-02,1.0
Fiction,6991,10313.0,2023-01-02 09:18:39,260.0,15.31,2,2023-01-02,1.0
Fiction,6991,10313.0,2023-01-02 09:18:39,260.0,15.31,3,2023-01-02,1.0
Fiction,6991,10360.0,2023-12-31 21:29:44,692.0,1.65,1,2023-12-31,0.0
Fiction,6991,10360.0,2023-12-31 21:29:44,692.0,1.65,2,2023-12-31,0.0
Fiction,6991,10360.0,2023-12-31 21:29:44,692.0,1.65,3,2023-12-31,0.0
Fiction,6991,10360.0,2023-12-31 21:29:44,692.0,1.65,4,2023-12-31,0.0
Fiction,6991,10360.0,2023-12-31 21:29:44,692.0,1.65,6,2023-12-31,0.0
Fiction,6992,4234.0,2023-12-09 23:34:31,963.0,14.11,1,2023-12-09,0.0
Fiction,6992,4234.0,2023-12-09 23:34:31,963.0,14.11,2,2023-12-09,0.0
Fiction,6992,4354.0,2025-02-20 09:31:29,865.0,2.3,1,2025-02-20,1.0
Fiction,6992,10976.0,2023-03-14 15:47:52,185.0,15.66,1,2023-03-14,1.0
Fiction,6992,10976.0,2023-03-14 15:47:52,185.0,15.66,2,2023-03-14,1.0
Fiction,6994,8255.0,2025-05-02 06:31:54,1444.0,19.19,1,2025-05-02,1.0
Fiction,6994,8255.0,2025-05-02 06:31:54,1444.0,19.19,2,2025-05-02,1.0
Fiction,6994,8255.0,2025-05-02 06:31:54,1444.0,19.19,3,2025-05-02,1.0
Fiction,6994,8255.0,2025-05-02 06:31:54,1444.0,19.19,4,2025-05-02,1.0
Fiction,6995,4110.0,2022-12-17 02:33:31,916.0,16.67,1,2022-12-17,1.0
Fiction,6995,4110.0,2022-12-17 02:33:31,916.0,16.67,2,2022-12-17,1.0
Fiction,6995,4110.0,2022-12-17 02:33:31,916.0,16.67,3,2022-12-17,1.0
Fiction,6995,4110.0,2022-12-17 02:33:31,916.0,16.67,4,2022-12-17,1.0
Fiction,6996,7161.0,2023-01-14 07:05:02,396.0,1.81,1,2023-01-14,1.0
Fiction,6996,7161.0,2023-01-14 07:05:02,396.0,1.81,2,2023-01-14,1.0
Fiction,6996,9348.0,2022-12-03 05:06:00,1813.0,1.09,1,2022-12-03,1.0
Fiction,6997,4277.0,2023-01-12 03:34:35,1661.0,4.69,1,2023-01-12,1.0
Fiction,6997,4277.0,2023-01-12 03:34:35,1661.0,4.69,2,2023-01-12,1.0
Fiction,6997,6489.0,2025-04-07 23:12:37,1928.0,8.39,1,2025-04-07,1.0
Fantasy,6998,6433.0,2023-04-13 10:27:59,1808.0,12.69,1,2023-04-13,1.0
Fantasy,6998,6433.0,2023-04-13 10:27:59,1808.0,12.69,2,2023-04-13,1.0
Fantasy,6998,6433.0,2023-04-13 10:27:59,1808.0,12.69,3,2023-04-13,1.0
Love,6999,605.0,2024-03-11 04:17:31,1302.0,17.16,1,2024-03-11,0.0
Love,6999,605.0,2024-03-11 04:17:31,1302.0,17.16,2,2024-03-11,0.0
Love,6999,1985.0,2024-06-29 09:41:15,745.0,17.94,1,2024-06-29,0.0
Love,6999,1985.0,2024-06-29 09:41:15,745.0,17.94,2,2024-06-29,0.0
Love,6999,1985.0,2024-06-29 09:41:15,745.0,17.94,3,2024-06-29,0.0
Love,6999,1985.0,2024-06-29 09:41:15,745.0,17.94,4,2024-06-29,0.0
Love,6999,1985.0,2024-06-29 09:41:15,745.0,17.94,6,2024-06-29,0.0
Fiction,7000,1603.0,2025-06-26 15:08:53,23.0,13.44,1,2025-06-26,1.0
Fiction,7000,1603.0,2025-06-26 15:08:53,23.0,13.44,2,2025-06-26,1.0
Fiction,7000,1603.0,2025-06-26 15:08:53,23.0,13.44,3,2025-06-26,1.0
Fiction,7000,1603.0,2025-06-26 15:08:53,23.0,13.44,4,2025-06-26,1.0
Fiction,7000,1603.0,2025-06-26 15:08:53,23.0,13.44,6,2025-06-26,1.0
Fiction,7000,2075.0,2023-04-24 22:15:50,280.0,18.69,1,2023-04-24,1.0
Fiction,7000,2075.0,2023-04-24 22:15:50,280.0,18.69,2,2023-04-24,1.0
Fiction,7000,2075.0,2023-04-24 22:15:50,280.0,18.69,3,2023-04-24,1.0
Fiction,7000,2075.0,2023-04-24 22:15:50,280.0,18.69,4,2023-04-24,1.0
Fiction,7000,5433.0,2024-06-20 00:10:41,392.0,4.14,1,2024-06-20,1.0
Fiction,7000,5433.0,2024-06-20 00:10:41,392.0,4.14,2,2024-06-20,1.0
Fiction,7000,6995.0,2025-06-29 14:02:12,1035.0,18.9,1,2025-06-29,1.0
Fiction,7000,6995.0,2025-06-29 14:02:12,1035.0,18.9,2,2025-06-29,1.0
Fiction,7000,6995.0,2025-06-29 14:02:12,1035.0,18.9,3,2025-06-29,1.0
Fiction,7000,6995.0,2025-06-29 14:02:12,1035.0,18.9,4,2025-06-29,1.0
Fiction,7002,4165.0,2024-06-25 05:36:40,1357.0,15.07,1,2024-06-25,1.0
Fiction,7002,4165.0,2024-06-25 05:36:40,1357.0,15.07,2,2024-06-25,1.0
Fiction,7002,4165.0,2024-06-25 05:36:40,1357.0,15.07,3,2024-06-25,1.0
Fiction,7002,4165.0,2024-06-25 05:36:40,1357.0,15.07,4,2024-06-25,1.0
Fiction,7002,4165.0,2024-06-25 05:36:40,1357.0,15.07,6,2024-06-25,1.0
Fiction,7002,10617.0,2024-09-17 23:23:11,1489.0,12.12,1,2024-09-17,1.0
Fiction,7002,10617.0,2024-09-17 23:23:11,1489.0,12.12,2,2024-09-17,1.0
Fiction,7002,10619.0,2023-12-22 06:53:08,1692.0,2.67,1,2023-12-22,0.0
Fiction,7002,10619.0,2023-12-22 06:53:08,1692.0,2.67,2,2023-12-22,0.0
Fiction,7003,712.0,2024-06-12 01:28:32,1991.0,16.96,1,2024-06-12,1.0
Fiction,7003,712.0,2024-06-12 01:28:32,1991.0,16.96,2,2024-06-12,1.0
Fiction,7003,712.0,2024-06-12 01:28:32,1991.0,16.96,3,2024-06-12,1.0
Fiction,7003,712.0,2024-06-12 01:28:32,1991.0,16.96,4,2024-06-12,1.0
Fiction,7004,10407.0,2024-12-24 10:39:36,690.0,17.76,1,2024-12-24,1.0
Fiction,7004,10407.0,2024-12-24 10:39:36,690.0,17.76,2,2024-12-24,1.0
Fiction,7004,10413.0,2025-09-03 05:12:07,939.0,3.94,1,2025-09-03,0.0
Fiction,7004,10413.0,2025-09-03 05:12:07,939.0,3.94,2,2025-09-03,0.0
Fiction,7005,8916.0,2025-01-16 12:59:28,1663.0,1.05,1,2025-01-16,0.0
Fiction,7005,8916.0,2025-01-16 12:59:28,1663.0,1.05,2,2025-01-16,0.0
Fiction,7005,8916.0,2025-01-16 12:59:28,1663.0,1.05,3,2025-01-16,0.0
Fiction,7005,8916.0,2025-01-16 12:59:28,1663.0,1.05,4,2025-01-16,0.0
Fiction,7006,1561.0,2024-05-20 20:16:22,550.0,16.63,1,2024-05-20,1.0
Fiction,7006,1561.0,2024-05-20 20:16:22,550.0,16.63,2,2024-05-20,1.0
Fiction,7006,1561.0,2024-05-20 20:16:22,550.0,16.63,3,2024-05-20,1.0
Fiction,7006,1561.0,2024-05-20 20:16:22,550.0,16.63,4,2024-05-20,1.0
Fiction,7006,9482.0,2025-10-13 13:21:23,65.0,2.1,1,2025-10-13,0.0
Fiction,7006,9482.0,2025-10-13 13:21:23,65.0,2.1,2,2025-10-13,0.0
Fiction,7006,9482.0,2025-10-13 13:21:23,65.0,2.1,3,2025-10-13,0.0
Fiction,7006,9482.0,2025-10-13 13:21:23,65.0,2.1,4,2025-10-13,0.0
Fiction,7007,4146.0,2024-09-29 17:33:48,1343.0,6.2,1,2024-09-29,0.0
Fiction,7007,4146.0,2024-09-29 17:33:48,1343.0,6.2,2,2024-09-29,0.0
Fiction,7007,4146.0,2024-09-29 17:33:48,1343.0,6.2,3,2024-09-29,0.0
Fiction,7007,4146.0,2024-09-29 17:33:48,1343.0,6.2,4,2024-09-29,0.0
Fiction,7009,1160.0,2025-09-21 04:38:53,1440.0,2.89,1,2025-09-21,0.0
Fiction,7009,1160.0,2025-09-21 04:38:53,1440.0,2.89,2,2025-09-21,0.0
Fiction,7009,9264.0,2024-09-03 20:12:07,1529.0,14.98,1,2024-09-03,1.0
Fiction,7009,9264.0,2024-09-03 20:12:07,1529.0,14.98,2,2024-09-03,1.0
Fiction,7009,9264.0,2024-09-03 20:12:07,1529.0,14.98,3,2024-09-03,1.0
Fiction,7009,9264.0,2024-09-03 20:12:07,1529.0,14.98,4,2024-09-03,1.0
Fiction,7010,170.0,2023-05-09 13:38:46,1592.0,4.03,1,2023-05-09,1.0
Fiction,7010,170.0,2023-05-09 13:38:46,1592.0,4.03,2,2023-05-09,1.0
Fiction,7010,378.0,2024-12-20 02:15:10,1759.0,12.96,1,2024-12-20,1.0
Fiction,7010,378.0,2024-12-20 02:15:10,1759.0,12.96,2,2024-12-20,1.0
Fiction,7010,1604.0,2024-10-31 18:54:41,382.0,9.37,1,2024-10-31,1.0
Fiction,7010,1604.0,2024-10-31 18:54:41,382.0,9.37,2,2024-10-31,1.0
Fiction,7010,1604.0,2024-10-31 18:54:41,382.0,9.37,3,2024-10-31,1.0
Fiction,7010,1604.0,2024-10-31 18:54:41,382.0,9.37,4,2024-10-31,1.0
Fiction,7010,2284.0,2023-05-30 22:33:51,237.0,11.94,1,2023-05-30,1.0
Fiction,7010,2284.0,2023-05-30 22:33:51,237.0,11.94,2,2023-05-30,1.0
Fiction,7011,6328.0,2022-11-07 19:50:11,1992.0,1.33,1,2022-11-07,1.0
Fiction,7011,6328.0,2022-11-07 19:50:11,1992.0,1.33,2,2022-11-07,1.0
Fiction,7012,585.0,2023-04-25 17:54:48,1684.0,13.61,1,2023-04-25,0.0
Fiction,7012,585.0,2023-04-25 17:54:48,1684.0,13.61,2,2023-04-25,0.0
Fiction,7012,585.0,2023-04-25 17:54:48,1684.0,13.61,3,2023-04-25,0.0
Fiction,7012,585.0,2023-04-25 17:54:48,1684.0,13.61,4,2023-04-25,0.0
Fiction,7012,4533.0,2024-04-14 13:07:37,568.0,15.78,1,2024-04-14,1.0
Fiction,7012,4533.0,2024-04-14 13:07:37,568.0,15.78,2,2024-04-14,1.0
Fiction,7012,10414.0,2024-02-06 05:38:39,988.0,14.37,1,2024-02-06,0.0
Love,7013,6386.0,2025-02-27 12:13:14,1491.0,11.07,1,2025-02-27,1.0
Love,7013,6386.0,2025-02-27 12:13:14,1491.0,11.07,2,2025-02-27,1.0
Love,7013,6386.0,2025-02-27 12:13:14,1491.0,11.07,3,2025-02-27,1.0
Love,7013,6386.0,2025-02-27 12:13:14,1491.0,11.07,4,2025-02-27,1.0
Love,7013,6851.0,2024-02-16 20:53:36,1821.0,15.24,1,2024-02-16,1.0
Love,7013,6851.0,2024-02-16 20:53:36,1821.0,15.24,2,2024-02-16,1.0
Love,7013,6851.0,2024-02-16 20:53:36,1821.0,15.24,3,2024-02-16,1.0
Love,7013,6851.0,2024-02-16 20:53:36,1821.0,15.24,4,2024-02-16,1.0
Fiction,7014,5148.0,2023-11-15 14:50:02,198.0,9.34,1,2023-11-15,1.0
Fiction,7014,5148.0,2023-11-15 14:50:02,198.0,9.34,2,2023-11-15,1.0
Fiction,7015,2017.0,2023-08-22 06:13:25,1059.0,8.41,1,2023-08-22,1.0
Fiction,7015,2017.0,2023-08-22 06:13:25,1059.0,8.41,2,2023-08-22,1.0
Fiction,7016,4623.0,2023-12-17 08:39:17,287.0,18.28,1,2023-12-17,0.0
Fiction,7016,4623.0,2023-12-17 08:39:17,287.0,18.28,2,2023-12-17,0.0
Fiction,7016,4623.0,2023-12-17 08:39:17,287.0,18.28,3,2023-12-17,0.0
Fiction,7016,6812.0,2024-01-03 23:58:27,211.0,18.36,1,2024-01-03,1.0
Fiction,7016,6812.0,2024-01-03 23:58:27,211.0,18.36,2,2024-01-03,1.0
Fiction,7016,6812.0,2024-01-03 23:58:27,211.0,18.36,3,2024-01-03,1.0
Fiction,7016,6812.0,2024-01-03 23:58:27,211.0,18.36,4,2024-01-03,1.0
Fiction,7017,1531.0,2024-08-18 13:27:25,1220.0,2.06,1,2024-08-18,1.0
Fiction,7017,1531.0,2024-08-18 13:27:25,1220.0,2.06,2,2024-08-18,1.0
Fiction,7017,8401.0,2025-05-07 22:28:49,939.0,18.48,1,2025-05-07,0.0
Fiction,7017,8401.0,2025-05-07 22:28:49,939.0,18.48,2,2025-05-07,0.0
Fiction,7017,8401.0,2025-05-07 22:28:49,939.0,18.48,3,2025-05-07,0.0
Fiction,7017,8401.0,2025-05-07 22:28:49,939.0,18.48,4,2025-05-07,0.0
Fiction,7018,9081.0,2024-11-11 12:27:56,468.0,4.5,1,2024-11-11,0.0
Fiction,7019,4539.0,2025-05-13 12:11:10,1445.0,8.32,1,2025-05-13,0.0
Fiction,7019,4539.0,2025-05-13 12:11:10,1445.0,8.32,2,2025-05-13,0.0
Fiction,7019,4539.0,2025-05-13 12:11:10,1445.0,8.32,3,2025-05-13,0.0
Fiction,7019,4539.0,2025-05-13 12:11:10,1445.0,8.32,4,2025-05-13,0.0
Fiction,7019,9488.0,2023-06-16 15:19:09,97.0,3.33,1,2023-06-16,0.0
Fiction,7019,9488.0,2023-06-16 15:19:09,97.0,3.33,2,2023-06-16,0.0
Fiction,7019,9488.0,2023-06-16 15:19:09,97.0,3.33,3,2023-06-16,0.0
Fiction,7019,9488.0,2023-06-16 15:19:09,97.0,3.33,4,2023-06-16,0.0
Fiction,7020,7166.0,2023-08-25 04:25:03,1195.0,19.13,1,2023-08-25,1.0
Fiction,7021,1409.0,2023-08-20 08:25:01,486.0,15.83,1,2023-08-20,1.0
Fiction,7021,1409.0,2023-08-20 08:25:01,486.0,15.83,2,2023-08-20,1.0
Fiction,7021,1409.0,2023-08-20 08:25:01,486.0,15.83,3,2023-08-20,1.0
Fiction,7021,1409.0,2023-08-20 08:25:01,486.0,15.83,4,2023-08-20,1.0
Fiction,7022,217.0,2023-05-13 13:53:07,1831.0,17.0,1,2023-05-13,0.0
Fiction,7022,217.0,2023-05-13 13:53:07,1831.0,17.0,2,2023-05-13,0.0
Fiction,7023,8966.0,2024-07-21 04:42:06,1161.0,18.78,1,2024-07-21,1.0
Fiction,7023,8966.0,2024-07-21 04:42:06,1161.0,18.78,2,2024-07-21,1.0
Fiction,7023,11295.0,2023-12-12 19:10:02,615.0,2.2,1,2023-12-12,1.0
Fiction,7023,11295.0,2023-12-12 19:10:02,615.0,2.2,2,2023-12-12,1.0
Fiction,7023,11295.0,2023-12-12 19:10:02,615.0,2.2,3,2023-12-12,1.0
Fiction,7024,2043.0,2023-03-18 06:01:00,586.0,15.32,1,2023-03-18,0.0
Fiction,7024,2043.0,2023-03-18 06:01:00,586.0,15.32,2,2023-03-18,0.0
Fiction,7024,2043.0,2023-03-18 06:01:00,586.0,15.32,3,2023-03-18,0.0
Fiction,7024,2043.0,2023-03-18 06:01:00,586.0,15.32,4,2023-03-18,0.0
